,review_id,business_id,entities,sentence,len
28093,2148,1111,"[('lobster', 25, 32), ('salad', 92, 97)]",for appetizers i got the lobster newberg for a supplement and he got the baby iceberg wedge salad,2
28094,2148,1111,[],these came really quickly which surprised us because it was literally only within a couple of minutes of putting in our order with our waiter,0
28095,2148,1111,"[('lobster', 24, 31)]",my newberg was good and lobster was just exactly cooked,1
28096,2148,1111,"[('lobster tail', 18, 30), ('lobster', 176, 183)]","i usually like my lobster tail with a little bit of bite to it but it was a little more soft tender mushy than i would like, which made me kept thinking if it was raw or a bad lobster",2
28097,2148,1111,[],"also, i generally just do not eat raw food so i was not into that texture at all",0
28098,2148,1111,"[('salad', 15, 20), ('blue cheese', 61, 72)]",my boyfriend's salad was good but he said there was a lot of blue cheese,2
28099,2148,1111,[],maybe a little too much for his liking,0
28100,2148,1111,"[('lobster tail', 73, 85), ('salad', 109, 114)]","my portion was good, there were some sliced veggies, claws and one small lobster tail that is halved and his salad was a good appetizer size",2
28101,2148,1111,"[('steak', 102, 107)]",for entrees i got the petitefiletmignon only available during dinner and he got the delmonico classic steak supplement and these were perfect,1
28102,2148,1111,[],"i asked for medium and he got medium rare, both were cooked to perfection",0
28103,2148,1111,[],"i was always skeptical about restaurant week menu items because although there is a supplement, i feel like i've read a lot of reviews where they say they skimp out on the portions but this was definitely not the case",0
28104,2148,1111,"[('broccoli', 152, 160)]","my petitefiletmignonwas indeed petite, i wish there was a bit more but i finished everything on my plate, including the roasted fingerling potatoes and broccoli",1
28105,2148,1111,"[('steak', 4, 9)]",his steak was definitely worth it,1
28106,2148,1111,"[('steak', 19, 24), ('steak', 107, 112)]","it was a good size steak, definitely an inch thick and even my boyfriend who usually eats a good amount of steak, said he was full from it",2
28107,2148,1111,"[('classic baked', 23, 36), ('new york cheesecake', 70, 89)]","for dessert, i got the classic baked alaska supplement and he got the new york cheesecake",2
28108,2148,1111,"[('cheesecake', 271, 281)]","i noted in our reservation online, that we were coming to celebrate his birthday and the not once did i mention it in person at the restaurant but the waiter lit a candle and had it in his cheesecake when it came out! he made a wish and it was extra special for him! the cheesecake was very soft and moussey, it was good but a bit warm we wish it was actually cold",1
28109,2148,1111,[],my baked alaska was delicious and a lot to eat! i could not finish it but the toasted marshmallow fluff and ice cream inside was delicious,0
28110,2148,1111,[],not a fan of the sour tart syrup sauce they had around the plate because it was very sour haha,0
28111,2148,1111,[],"overall, it was a great experience, especially with the restaurant week menu, which is why i chose to come",0
28112,2148,1111,[],the only thing that makes it one less star was the drink service was slow,0
28113,2148,1111,[],my boyfriend got a total of of their delmonico no,0
28114,2148,1111,[],but those took sometime to get to us,0
28115,2148,1111,[],it was not until halfway into our entrees did the first drink finally come,0
28116,2148,1111,[],"the waitress was nice and did stop by after we ate our appetizer to let us know the drink was coming, which it was not for another mins",0
28117,2148,1111,[],"other than that, portions were good see pictures and the experience was nice",0
28118,2148,1111,[],"the prefix menu plus the drinks came out to a total of about with tax and with a % tip, it was just over",0
28119,2148,1111,"[('head', 65, 69)]","i tipped % because i actually really enjoyed their service, i've head bad stories with portion and attitude problems at other places when ordering from the rw menu, and it was definitely not an issue here",1
28120,2148,1111,[],"this meal was a bit expensive and not something we do on a weekly basis, but definitely nice for a special event for during restaurant week",0
28121,2148,1111,[],,0
28446,2174,1111,[],came here for restaurant week with my roommate,0
28447,2174,1111,[],we have a friend who works there so we visited him during the lunch hour and had the most fantastic time,0
28448,2174,1111,[],my roommate had,0
28449,2174,1111,"[('delmonico salad candied walnuts', 4, 35), ('beets', 37, 42), ('argula', 44, 50)]","the delmonico salad candied walnuts, beets, argula, other stuff",3
28450,2174,1111,[],it was on okay salad,0
28451,2174,1111,[],she seemed to enjoy it,0
28452,2174,1111,"[('mushroom', 0, 8)]",mushroom risotto she said it was the best she ever had,1
28453,2174,1111,[],i had a taste and it was so rich and creamy and delicious it was a really good risotto,0
28454,2174,1111,[],baked alaska supp,0
28455,2174,1111,[],delmonico claims to have invented this dessert so it was fitting that one of us get,0
28456,2174,1111,"[('baked', 28, 33)]","having only had cruise ship baked alaska experiences before today, this was a great surprise",1
28457,2174,1111,[],the meringue on the outside was so thick and luscious,0
28458,2174,1111,"[('banana ice cream', 4, 20), ('cake biscuit', 30, 42), ('bottom', 50, 56), ('creme', 62, 67)]",the banana ice cream with the cake biscuit at the bottom with creme anglais and apriot sauce,4
28459,2174,1111,[],it was honestly such a unique and tasty dessert,0
28460,2174,1111,[],i had,0
28461,2174,1111,"[('chowder', 8, 15)]",seafood chowder it was a tomato based soup with little bits of seafood in it,1
28462,2174,1111,"[('chowder', 76, 83)]",it was pretty good and had a good base but i would not have considered it a chowder,1
28463,2174,1111,"[('steak', 10, 15)]",delmonico steak supp,1
28464,2174,1111,"[('steak', 33, 38), ('fillet mignon', 121, 134)]",all the posts had said that this steak was really good and basically a must have at this restaurant even better that the fillet mignon in a lot of reviews,2
28465,2174,1111,"[('steak', 96, 101)]",it was good but not great in my opinion but i am not a big meat eater and the sheer size of the steak as it came out of the kitchen oz,1
28466,2174,1111,[],i almost died,0
28467,2174,1111,[],i would have been much happier with thebraisedshortribsthat was less meat and did not need a large supp,0
28468,2174,1111,"[('steak', 89, 94)]",but that was my mistake and i should have known that i would not have properly enjoyed a steak,1
28469,2174,1111,[],i felt like i was getting a jaw workout chewing it,0
28470,2174,1111,[],left about oz of it on my plate when they took it away,0
28471,2174,1111,[],steaks are a man's food and i just cannot keep up,0
28472,2174,1111,"[('chocolate hazelnut cake', 0, 23), ('cake', 28, 32), ('chocolate', 47, 56), ('passion fruit sauce', 73, 92), ('desserts', 197, 205)]",chocolate hazelnut cake the cake had good dark chocolate flavors and the passion fruit sauce around the plate as a good compliment but by far my favorite thing about this dessert and i do not like desserts normally was the texture it had,5
28473,2174,1111,"[('cake', 47, 51)]",the slight crunch from the hazelnuts made this cake for me,1
28474,2174,1111,[],"though there were little things about the menu that i was not completely happy with, everything had great flavor and it was all delicious",0
28475,2174,1111,[],"plus, we got to meet everyone there through our friend and chatting with the entire staff, including chef william, of this historic restaurant made our experience irreplaceable",0
28476,2174,1111,[],,0
28483,2176,1111,[],"every year around the holidays, a good friend of mine and business associate have made it a habit of celebrating the end of another year",0
28484,2176,1111,[],in the black,0
28485,2176,1111,[],"capitalism rules, etc etc",0
28486,2176,1111,"[('steak', 24, 29)]",it is always about good steak and good drinks,1
28487,2176,1111,[],this time it was time to try the original delmonico's at the southern tip on manhattan,0
28488,2176,1111,[],i say original because they also have a newer delmonico's kitchen midtown near msg,0
28489,2176,1111,[],so we grabbed our red cups of scotch and jumped in an uber,0
28490,2176,1111,"[('steak', 31, 36)]","first off, i will never give a steak house stars",1
28491,2176,1111,[],my reasoning is that although you may have an amazing meal,0
28492,2176,1111,[],it is still a beef focused menu,0
28493,2176,1111,[],the kitchen's creativity is going to be clipped about how far they can go as opposed to cafe matisse in rutherford nj or a viaggio in wayne nj,0
28494,2176,1111,"[('creamed spinach', 47, 62), ('garlic mash', 64, 75), ('frizzled onions', 77, 92)]","i mean how many freakin times do i have to see creamed spinach, garlic mash, frizzled onions on menu !",3
28495,2176,1111,"[('oven', 51, 55), ('meat', 86, 90), ('slab', 150, 154)]","honestly, if you practice a bit with your grill or oven, and use a good piece of aged meat from a good butcher or market, i'm sure you too can make a slab of heaven on a plate",3
28496,2176,1111,[],"that being said, i give del's stars for it is excellent food, excellent service and atmosphere, and it is contribution to the restaurant world",0
28497,2176,1111,[],and i love the history of this place! delmonico's is the first food establishment to actually be called a restaurant,0
28498,2176,1111,[],first to use table clothes,0
28499,2176,1111,[],almost every you,0
28500,2176,1111,[],s,0
28501,2176,1111,[],president since abe lincoln ! has eaten here,0
28502,2176,1111,"[('steak', 48, 53), ('ribeye', 76, 82)]",it is chefs have created the infamous delmonico steak a certain aged cut of ribeye you see all over,2
28503,2176,1111,"[('lobster newburg', 31, 46), ('chicken', 48, 55), ('spirits', 153, 160)]","they have createdeggsbenedict, lobster newburg, chicken a la keene and the dessert baked alaska more on that later of course it has a great selection of spirits and over , bottles of good wine",3
28504,2176,1111,"[('cheek & bone', 30, 42), ('farm beef cheek', 64, 79), ('crispy bone marrow', 81, 99), ('butternut squash', 101, 117)]","the food started off with the cheek & bone which is snake river farm beef cheek, crispy bone marrow, butternut squash",4
28505,2176,1111,[],absolutely delicious,0
28506,2176,1111,"[('bone marrow', 0, 11)]",bone marrow is an old european peasant dish as i like to call it,1
28507,2176,1111,[],huge flavor albeit a high fat content,0
28508,2176,1111,"[('marrow', 37, 43)]","this was good, although not a lot of marrow in the bone",1
28509,2176,1111,"[('beef cheek', 4, 14)]",the beef cheek was great,1
28510,2176,1111,"[('cauliflower', 26, 37), ('beets', 39, 44)]","dayboat sea scallops with cauliflower, beets, frog hollow farm pears was prepared as good as scallops can get",2
28511,2176,1111,[],the pears add a nice light sweetness that i've never really had with this bivalve,0
28512,2176,1111,"[('steak', 27, 32)]",entrees were the delmonico steak when in rome,1
28513,2176,1111,"[('foie gras', 12, 21), ('steak', 68, 73), ('hollandaise sauce', 121, 138), ('asparagus', 143, 152)]",topped with foie gras oof and bully for me and a day dry aged tbone steak oscar oscar style being topped with a tarragon hollandaise sauce and asparagus,4
28514,2176,1111,[],"yeah, we skipped lunch that day",0
28515,2176,1111,"[('steaks', 8, 14)]",lol the steaks were excellent as is expected in an institution like this and about others in nyc so what more can i say other than it is what it is,1
28516,2176,1111,"[('crispy alebattered onion rings', 27, 57), ('buttermilk blue cheese', 63, 85)]",only waste of time was the crispy alebattered onion rings with buttermilk blue cheese dressing,2
28517,2176,1111,[],which reminded a lot like store bought y'know perfectly round & breadcrumby,0
28518,2176,1111,[],the dressing was flat and had little flavor,0
28519,2176,1111,[],and at for approx onion rings,0
28520,2176,1111,[],forget it !!of course we had to push it and get dessert,0
28521,2176,1111,"[('baked', 21, 26)]","i've always heard of baked alaska, but never tried it because i am not too fond of meringue",1
28522,2176,1111,"[('banana ice cream', 147, 163), ('sponge cake', 206, 217)]","a dessert created in in celebration of the purchase of alaska from russia is not being a foodie educational! their version of this dish is made of banana ice cream placed in a pie dish lined with slices of sponge cake,with a thin layer of apricot compote and topped with meringue",2
28523,2176,1111,[],"the entire dessert is then placed in an extremely hot oven for a brief time, long enough to firm and caramelize the meringue",0
28524,2176,1111,[],"the meringue is an effective thermal insulator, and the short cooking time prevents the heat from getting through to the ice cream and melting it",0
28525,2176,1111,[],"it is a blend of warm and cold with such various, delicious flavors",0
28526,2176,1111,"[('desserts', 24, 32)]",one of my most favorite desserts of all time,1
28527,2176,1111,[],"but be warned, most restaurants that make this dish change it around a bit",0
28528,2176,1111,[],all in all a great meal,0
28529,2176,1111,[],delmonico's delivers what is expected,0
28530,2176,1111,[],treat yourself on a special occasion,0
28531,2176,1111,[],"places like this are institutions, not just restaurants",0
28532,2176,1111,[],,0
28683,2187,1111,[],delmonico's is truly a nyc treasure and not just for it is historic value but for it is food,0
28684,2187,1111,[],to date delmonio's is the nd oldest restaurant in new york st being the river cafe which opened in,0
28685,2187,1111,"[('giovanni', 21, 29)]","in swiss immigrants, giovanni and pietro delmonico originally opened a pastry shop on william st about a block away from it is current location on beaver street",1
28686,2187,1111,"[('desserts', 36, 44)]",they soon started serving more than desserts and in delmonico's was officially a restaurant and by they opened their famed location on beaver street making it the city's first fine dining experience,1
28687,2187,1111,"[('lobster newberg', 177, 192)]","delmonico's claims to have been the first restaurant in the country to offer a printed menu for its diners as well as the inventors of some classic dishes such as baked alaska, lobster newberg, andeggsbenedict",1
28688,2187,1111,[],though the restaurant has not been operating within the delmonico family since the early 's you would not know that by anything you will experience here,0
28689,2187,1111,[],having previously been to another historic nyc steakhouse peter lugar's est,0
28690,2187,1111,[],and been completely underwhelmed by the food and ambiance i did not know what to think going to delmonico's,0
28691,2187,1111,[],"happily, i was very impressed with delmonico's",0
28692,2187,1111,[],"first of all i love the downtown area, the streets are smaller and have no order to them and it feels much more historic, like north boston",0
28693,2187,1111,[],the restaurant is in a beautiful building in way intersection,0
28694,2187,1111,[],once inside the restaurant i was even more impressed with their gorgeous interior,0
28695,2187,1111,[],"an interior that did not feel too old, too pretentious, too modern, too classy, or too casual",0
28696,2187,1111,[],it was the perfect classy and comfortable atmosphere split between two floors and a number of rooms which kept everything from feeling too big or cavernous,0
28697,2187,1111,[],"the waiters, all in tuxes, did a good job of keeping the food coming and the drinks filled without feeling rushed",0
28698,2187,1111,[],our waiter's personality was not the warmest by any means but he seemed like an eastern european which is a common trait in those cultures so i will not hold it against him,0
28699,2187,1111,[],the prices are pretty high here but i would not exactly call them overpriced for the quality of the food and the experience is worth the splurge,0
28700,2187,1111,[],as a side note they do operate a nd business with a separate entrance on the side of the building which is more of a classy bar and grill,0
28701,2187,1111,"[('steak', 101, 106)]",this is where you can get their famedeggsbenedictand some more affordable dishes such as a burger or steak frites,1
28702,2187,1111,[],"i came here during restaurant week so i was able to get a course dinner for tax, tip, and drinks obviously not included",0
28703,2187,1111,"[('bread basket', 29, 41), ('butter', 75, 81)]",the meal started with a warm bread basket of very tasty seasoned rolls and butter,2
28704,2187,1111,[],i order a beer which was brought to me in a bottle with a glass very similar to a wine glass,0
28705,2187,1111,"[('scallop', 27, 34), ('corn', 39, 43)]",i started my meal with the scallop and corn appetizer,2
28706,2187,1111,[],i was actually quite disappointed with this as i was served a single scallop that had been cut in half,0
28707,2187,1111,[],i think this portion size was unacceptably low even for a nice restaurant and if i had to be served a single scallop that last thing i would want them to do to it would be to cut it in half for presentation purposes,0
28708,2187,1111,[],still the dish was cooked and presented nicely,0
28709,2187,1111,"[('lobster', 23, 30), ('creation', 75, 83), ('lobster', 124, 131)]",my date had gotten the lobster newberg a supplement which was their famous creation but in size portion which is actually a lobster,3
28710,2187,1111,"[('caviar', 124, 130), ('caviar', 210, 216)]","this was quite tasty and the sauce was very nice, my only complaint however is that the dish was described as coming with a caviar garnish something my date was eager to try for the first time and there was no caviar to be found on the dish",2
28711,2187,1111,"[('filet mignon', 16, 28), ('chocolate peanut butter', 49, 72)]",we both got the filet mignon for an entree and a chocolate peanut butter mouse for dessert,2
28712,2187,1111,"[('filet mignon', 4, 16), ('carrots', 69, 76), ('white', 102, 107)]",the filet mignon was served with mixed vegetables which consisted of carrots both the regular and the white variety as well as string beans,3
28713,2187,1111,[],the vegetables were perfectly cooked and seasoned though i could have stood for a few more pieces,0
28714,2187,1111,"[('steak', 53, 58)]",the filet was also cooked perfectly and was the best steak i have ever had,1
28715,2187,1111,"[('sauce', 57, 62)]",it was not fatty or overly seasoned and did not need any sauce whatsoever,1
28716,2187,1111,[],"though the portion was small, it was not too small by any means, i found the portion to be just right",0
28717,2187,1111,"[('steak', 44, 49), ('mine', 141, 145)]",i'm sad to say that even though i found the steak to be the best i've had my date said hers was not impressive and when i gave her a bite of mine she told me that hers was not as tender,2
28718,2187,1111,[],the mouse for dessert was also pretty small but it was so rich that the small portion seems just right though i definitely would not have complained if the piece had been bigger,0
28719,2187,1111,"[('chocolate', 47, 56), ('peanut butter', 61, 74)]",the mouse was smooth with the perfect blend of chocolate and peanut butter flavor without either being overwhelming,2
28720,2187,1111,[],"overall though my service did not come with the biggest smile and the portion sizes left me a little underwhelmed, the ambiance and food was definitely something to write home about, as is the amazing history of the place",0
28721,2187,1111,[],"i will definitely be back next restaurant week, if not sooner",0
28722,2187,1111,[],,0
29134,2227,1112,[],"the food here is good, though nothing i've tried is remarkable",0
29135,2227,1112,[],i'm quite happy to have a new choice of food down in this area,0
29136,2227,1112,[],"unfortunately, like everything else in the immediate area, it is overpriced and the drinks are stingy",0
29137,2227,1112,[],"the service is very friendly, but it can be slow when they are busy",0
29138,2227,1112,[],i found the food to be surprisingly authentic,0
29139,2227,1112,"[('guacamole', 21, 30)]","they serve freshmade guacamole in a molcajete, though it is not made at your table like at rosa mexicano",1
29140,2227,1112,"[('guac', 128, 132)]","the tacos are made with small corn tortillas as they should be, and the serving of four leaves you just enough room to snack on guac or another dish",1
29141,2227,1112,[],thequesofundidois served with the same tasty little tortillas,0
29142,2227,1112,[],like any good authenticfundidohas more veggies in it than the typical cheeseandmeatinabowl disaster of the same name the veggies makes it sit less heavily in your stomach and add a lot of great flavor,0
29143,2227,1112,[],the tampiquena is a great carne asada with lots of fixings,0
29144,2227,1112,[],"if i get guac before the meal, i cannot finish it all",0
29145,2227,1112,[],"if you are looking for a larger serving of texmex, the fajitas are good, though no different than you would find anywhere else",0
29146,2227,1112,[],"i have not tried the burritos, as i can get that sort of texmex fare anywhere",0
29147,2227,1112,[],someone else here complained about the size of the tacos,0
29148,2227,1112,[],anyone complaining about tacos not being of the absurd usual american size has clearly never had real mexican food and can be safely ignored when reading reviews of mexican restaurants,0
29149,2227,1112,"[('common', 5, 11)]",most common mexican foods are served from street carts and are made to be good for holding in your hand and snacking on,1
29150,2227,1112,[],huge tacos and burritos of the american style simply do not exist there,0
29151,2227,1112,[],,0
29483,2258,1113,[],"visitingkatz'sdeli is probably the # thing people recommend when you tell them you are going to nyc, as far as food goes",0
29484,2258,1113,"[('deli', 25, 29)]",we made it to the famous deli on memorial day at around p,1
29485,2258,1113,[],m,0
29486,2258,1113,[],"we did not really set a time for our visit, but it ended up being a good time to go",0
29487,2258,1113,[],"there were still people in there dining, but it was not nearly as hectic as i'm sure it can be during the traditional lunch hour",0
29488,2258,1113,"[('deli', 78, 82), ('yoursandwich', 100, 112)]","you get a ticket when you come in one per person and you can either go to the deli counter to order yoursandwich, or you can opt to be waited on",2
29489,2258,1113,[],"a section of the restaurant is reserved for those who want to be led to a table and served, and part of the restaurant is for those who order for the counter and seat themselves",0
29490,2258,1113,[],i knew this going into the restaurant because a friend had told me,0
29491,2258,1113,"[('counterpeople', 56, 69)]","however, it was still so overwhelming to order from the counterpeople were hording the spaceso i just asked if we could be seated and have a server",1
29492,2258,1113,[],you have to retain your ticket that you get and turn it in when you leave lost tickets a fee and you pay for your meal when you leave,0
29493,2258,1113,"[('deli', 10, 14)]","since the deli is crowded, they make use of every square inch",1
29494,2258,1113,[],we were seated at a longer table and shared it with another couple,0
29495,2258,1113,[],"the boyfriend preferred to order oursandwichtogo and enjoy it in a more peaceful place, but he did not mind the crowd so much once our meal actually came",0
29496,2258,1113,[],katz'smenu is hugethere is a lot you can choose frombut it is not a booklike spread like sarge's menu,0
29497,2258,1113,[],"there are a fewhotsandwichesand coldsandwichesyou can choose from, but there is also a breakfast menu, grill favorites and a bunch of specials you can choose from",0
29498,2258,1113,[],"since this was our first visit and everyone raves about the reuben, we just decided to share that, but there is plenty of options if you want to try something different",0
29499,2258,1113,[],"since it was not as crowded as it could be here, considering how famouskatz'sis, our food came out relatively quickly",0
29500,2258,1113,[],"it was delicious, in a different way that our sarge'ssandwichwas, and i'm glad we made it here to try that famoussandwich",0
29501,2258,1113,"[('pastrami', 86, 94), ('reuben', 102, 108)]","here's what we got reuben of course, when you go tokatz's, you have to get either the pastrami or the reuben",2
29502,2258,1113,"[('reuben', 21, 27), ('reuben', 78, 84), ('swiss cheese', 123, 135)]","since we had sarge's reuben the day before, we had to compare! we ordered the reuben fromkatz's, which featuredcornedbeef, swiss cheese and a russian and sauerkraut combo",3
29503,2258,1113,"[('closedsandwich', 11, 25), ('meat', 128, 132)]","this was a closedsandwich not open faced like sarge'ssandwich , and it still contained a generous portion of that juicy, tender meat",2
29504,2258,1113,[],"but, i felt like thissandwichhad more ingredients in it at least more of the mixins",0
29505,2258,1113,[],i could really taste the cheese and there was more sauerkraut,0
29506,2258,1113,[],our reuben from sarge's was more straightup meat and less fuss and frills,0
29507,2258,1113,[],"the twosandwicheswere slightly different to us and tasted slightly different so we could not determine which was better, per say",0
29508,2258,1113,[],we appreciated eachsandwichfor what it was,0
29509,2258,1113,"[('meat', 37, 41)]",katz'ssported a smoky flavor and the meat was super tender,1
29510,2258,1113,"[('cheese', 38, 44)]","i loved how i could taste more of the cheese and sauerkraut in this one, and whatever russian sauce they used was killer! i can see what all the hype was about",1
29511,2258,1113,[],"we shared thesandwich, but since i was still full from lunch, i only had a few bites and let the boyfriend indulge in the rest",0
29512,2258,1113,[],"katz'scornedbeef if i ever came here again, i would want to try thecornedbeefhotsandwich",0
29513,2258,1113,[],"i think when it comes to the meatier options, i preferhotsandwichesover coldsandwiches",0
29514,2258,1113,[],this version sounds good it features the eatery's secret dry cure pickling formula that requires a full month to be ready to serve,0
29515,2258,1113,"[('pastrami', 84, 92)]","katz'spastrami the boyfriend and i agreed we would probably want to try this famous pastrami the next time, since it also came highly recommended",1
29516,2258,1113,"[('meat', 4, 8)]",the meat is smoked to juicy perfection and hand carved to your specifications,1
29517,2258,1113,[],rumor has it that you do not need mayo for this one,0
29518,2258,1113,"[('meat', 4, 8), ('york', 51, 55), ('cheesecakes', 147, 158), ('cheesecake', 184, 194)]","the meat is just that flavorful all on its own!new york cheesecake if i had room for dessert here, i would want to order one of the famous nystyle cheesecakes! creamy and sinful, this cheesecake is supposed to be fluffy, delicious and a musthave for any dessert fiend",4
29519,2258,1113,[],i cannot wait to try it one day,0
29520,2258,1113,"[('fruit', 33, 38)]",and i would just get it plain no fruit toppings necessary,1
29521,2258,1113,[],,0
29892,2295,1113,"[('pastrami', 39, 47), ('reuben cornedbeef', 52, 69)]",bestsandwichi ever put in my mouth!the pastrami and reuben cornedbeef sandwicheswere absolutely toecurling orgasmic othis was at the top of my todo list when i came to ny,2
29893,2295,1113,[],ive seen a lot of documentaries and read lots of articles about this place and have been really excited to try it,0
29894,2295,1113,[],"you walk in, grab a ticket, and walk up to the cutting station where a cutter will take your order, take out the fresh cooked meat, have you sample, then cut the meat in front of you",0
29895,2295,1113,[],"you will then take your food to the left, grab a drink, then sit down at a table",0
29896,2295,1113,[],they will mark your ticket as you order things,0
29897,2295,1113,[],you pay at the end so keep your ticket!minimum charge if you lose it,0
29898,2295,1113,[],you cannot get out without paying and or the ticket,0
29899,2295,1113,[],"enough hype, let us get to the food",0
29900,2295,1113,"[('pastrami', 19, 27), ('reuben cornedbeef sandwiches', 32, 60)]",i tried both their pastrami and reuben cornedbeef sandwiches came two days in a row,2
29901,2295,1113,"[('pastrami', 36, 44)]",i know this place is famous for the pastrami but thecornedbeefwas just as good,1
29902,2295,1113,"[('pastrami', 4, 12)]",the pastrami was to die for though! such good flavor and cooked perfectly,1
29903,2295,1113,"[('sauce relish spread', 47, 66)]",the reuben had melted cheese and their special sauce relish spread,1
29904,2295,1113,[],"totally made thesandwichnext level! i did not have sauerkraut because i'm not a big fan, but theirs was actually really good",0
29905,2295,1113,[],here just look at my pictures,0
29906,2295,1113,[],it tasted better than i could take a picture of,0
29907,2295,1113,[],it is been an hour and my toes are still actively curling oi think i need to go lay on the bed now,0
29908,2295,1113,[],enjoy the pictures,0
29918,2299,1113,[],ever since i saw katz's on man vs,0
29919,2299,1113,[],"food, i knew it was destiny for me to come here",0
29920,2299,1113,"[('sandwiches', 6, 16), ('pasta', 22, 27), ('pastrami', 73, 81)]","pizza,sandwiches, and pasta are my favorite foods and i am a huge fan of pastrami andcornedbeefsandwiches",3
29921,2299,1113,[],my buddy and i stood in line around am on a sunday,0
29922,2299,1113,[],"the line streaked around the corner, but it was not too bad as it moved very quickly",0
29923,2299,1113,[],we were inside within about minutes,0
29924,2299,1113,[],"fair warning, during peak times, the wait time can get in between + hours",0
29925,2299,1113,[],"but with the ordering system in place, the line does actually move",0
29926,2299,1113,[],"once we got inside, it was a madhouse as there were a ton of people, but there was also a ton of seating",0
29927,2299,1113,[],so i will give you a little scoop of how the ordering system works if you are too lazy to google it,0
29928,2299,1113,[],the cashier gives you a ticket,0
29929,2299,1113,[],make sure you do not lose this ticket!!! or you will be charged for a lost ticket,0
29930,2299,1113,"[('dogs', 70, 74), ('sandwiches', 75, 85)]","you then have three separate areas with lines to order sides soup hot dogs,sandwiches, and beverages",2
29931,2299,1113,[],you can step up into any line and then you wait until you can order,0
29932,2299,1113,[],then you give them your order and they make your food for you while adding your items to your ticket,0
29933,2299,1113,"[('yoursandwich', 15, 27)]","when you order yoursandwich, you get to see them cut your meat and they give you samples while you are waiting, which was a very cool experience",1
29934,2299,1113,[],"once you get your food, you can go eat",0
29935,2299,1113,[],the place is packed so be ready to be sitting next to someone in communal cafeteria style seating,0
29936,2299,1113,[],"once you are done eating, leave the plates on the table as someone comes around to pick them up",0
29937,2299,1113,"[('head', 5, 9)]",then head up to the cashier to go pay,1
29938,2299,1113,[],"so it is a relatively straightforward process, but because it is so busy, it can be overwhelming",0
29939,2299,1113,[],now onto the food,0
29940,2299,1113,[],my buddy and i ordered a pastramisandwichand acornedbeefsandwich,0
29941,2299,1113,[],both on rye with mustard and we decided to split them,0
29942,2299,1113,"[('meat', 66, 70)]","this was hands down the bestsandwichesthat i have ever had!!! the meat was full of flavor, juicy, and tender",1
29943,2299,1113,"[('rye bread', 4, 13)]",the rye bread was soft and warm and the mustard added the right amount of flavor to not be overwhelming,1
29944,2299,1113,[],words cannot how delicious thesandwicheswere,0
29945,2299,1113,[],i will admit that the prices were pretty expensive,0
29946,2299,1113,[],it was about for asandwichand bottled water,0
29947,2299,1113,"[('pound', 56, 61)]","however, thesandwicheswere huge as they were at least a pound and i'm sure it is a fairly expensive cut of meat",1
29948,2299,1113,[],they are big enough that you can split it between two people,0
29949,2299,1113,[],so in my opinion it is worth the price,0
29950,2299,1113,[],"katz's is an absolute must try when visiting nyc! yes, it is a tourist trap and a bunch of locals come so plan your trip accordingly",0
29951,2299,1113,[],thesandwicheswere hands down the best that i have ever had,0
29952,2299,1113,[],"even if you have to wait a long time, katz's is well worth the wait!",0
30294,2333,1113,[],"i was born and raised here in nyc, this was my father and i go to spot in the seventies when i was a child",0
30295,2333,1113,[],"this side of town, les or lowe east side was suspect and gritty like much of old new york city",0
30296,2333,1113,[],i would sit at the counter and stare at the pics on the wall of hollywood patrons of this iconic establish like sammy davis jr,0
30297,2333,1113,"[('frank sinatra', 2, 15)]",", frank sinatra, and barbra streisand",1
30298,2333,1113,"[('pastrami', 14, 22), ('split pea soup', 57, 71)]",i would order pastrami and dad would order the lentil or split pea soup,2
30299,2333,1113,[],the workers were friendly and they talked about george steinbrenner and our home team the new york yankees with dad,0
30300,2333,1113,[],that was then,0
30301,2333,1113,[],the sit in counter has been replaced by an assembly line ofsandwichcutters who cut over pricedsandwiches,0
30302,2333,1113,[],i paid,0
30303,2333,1113,"[('pickles', 40, 47)]",for aroastbeefsandwichwith tomatoes and pickles,1
30304,2333,1113,[],no sides or drink,0
30305,2333,1113,[],,0
30306,2333,1113,[],,0
30307,2333,1113,[],seriously,0
30308,2333,1113,[],"when you enter you move thru a turn style, you are given an orange ticket",0
30309,2333,1113,"[('deli counter', 39, 51)]",you give that ticket to the man at the deli counter he writes on the ticket what you ordered,1
30310,2333,1113,[],"you sit and eat, soak up the atmosphere",0
30311,2333,1113,[],and then you use that ticket to pay the cashier,0
30312,2333,1113,[],complex right the cashier takes your orange ticket and attach your paid recept which you must show the big bouncer dude when you exit,0
30313,2333,1113,[],seriously,0
30314,2333,1113,[],its a tourist spot,0
30315,2333,1113,[],gone are the days of a cozy warm meals at the counter,0
30316,2333,1113,[],its an assembly line of unfamiliar and over priced vigor,0
30317,2333,1113,[],this was so disappointing,0
30318,2333,1113,[],,0
30319,2334,1113,[],what an experience!! katz is the type of restaurant that every city must have that engages people of all ages,0
30320,2334,1113,"[('pastrami', 100, 108), ('dogs burgers', 143, 155), ('fries', 160, 165)]","they have so many items on their menu that will sure satisfy most all taste buds!! famous for their pastrami androastbeefsandwiches, their hot dogs burgers and fries, assorted pickle variety, and much more",3
30321,2334,1113,[],"katz delicatessen contains so much history that people from all over, including royalty, celebrities, politicians and more, have left their prints or memories within the restaurant either as a framed picture, garment piece, wall writing, etc",0
