index,text,business_id,stars,dish_name,date
374,"i'm so confused why anyone gave this place anymore than  stars. when we walked in we were told a  min wait, that turned into  and not even a peep from the hostess. the bar offers local alcohol but no mixes other than weird tasting overly sweet locally made mixes. after sitting at our table and ordering another round of wine, it literally took  mins for that to arrive. dinner took about  mins to arrive and honestly tasted bland. poutine was tasteless and my shrimp and grits also bland. only thing that tasted good was the rabbit. oh whatever you do do not use the bathroom. women's room is clearly not maintained and even after i told a server how it needed to be cleaned,  mins later it was worse.",1124,2.0,Poutine,6/4/17
375,"my experience here was so bad it made me sign up for yelp. there is nothing good i can say about my meal and the service was horrendous. the hostess was not friendly and seemed bothered when asked a few questions about the restaurant. the waitress was super friendly and kind but provided the worst service and at one point after bringing our check left us for + minutes and then told us she forgot about us. she was not knowledgeable about the food and messed up our order. if a restaurant charges an automatic % service charge, i'm fine with it but expect good service. the food was not even mediocre. for a place that advertises local sources ingredients i was puzzled but disgustingly hard old tasting eggs. when you pay  dollars for one and a half eggs literally  that are deviled eggs i expect something that does not taste like it was left out at a family potluck for  hours. it went downhill from here with tartar, poutine , and a  dollar salad. when all i've the above plus one drink and one flight of vodka sets you back  i expect the server to at least be able to tell you what is in the flight she brings you. i was so excited to try this place and so disappointed that the experience could turn out so negatively.",1124,1.0,Poutine,5/26/17
376,"went to dinner with a group of .  this trendy restaurant was packed for a wednesday night.  the appetizers we very solid, we had poutine fries which were really good and pork bellies which were really good, additionally we got the deviled eggs with crab which were good but we only got  and they were  pretty pricey especially without crab they were  and there was little to no crab on the eggs.  i have the wine flight which was tasty, and a kambucha with gin  which was tasty.  for dinner i had the burger which was very good certainly better than the tri tips steak that someone else got, that was disappointing. overall the service was ok, on the slow side. our experience overall was good and i would recommend  the total bill with tip and drinks was just under  not bad for dinner for  people,  apps, drinks and entree.",1124,4.0,Poutine,3/16/17
377,"i usually have a bulls eye for restaurants serving locally sourced options with a hipster vibe.but local  was a bit of a let down for me. it was my first time in the city and i had read all about this place a restaurant that serves classic american dishes with a modern twist. it was right up my alley. or so i thought. i made reservations on open table the same day and due to uber complications we ended up at the restaurant about twenty minutes late. the hostess at the front was rude. i completely understand, we were late and our table was given away, but her attitude was a bit over the top. it took us by surprise since everyone in seattle seemed so much nicer than the people in la. fortunately, the general manager was in the front grabbing some menus and i spoke with him about waiting for a table to open up. he was super friendly and got a table set up for us within a few minutes. after we sat down and picked out a few items from the menu, we were disappointed to find out that a few of the menu options including the poutine and the rabbit liver mousse were unavailable. super disappointing. the waitress said they were in the process of changing the menu. we settled on the deviled eggs and the mussels and clams as appetizers, the  oz. rib eye and the mushroom bolognese for entrees and cheesy grits as a side. the deviled eggs had an option with dungeness crab but we opted out. they were very traditional with a creamy yolk and topped with peppery paprika and fresh herbs. i enjoyed the eggs but they did not stand out in any way. the muscles and clams were served with about half a loaf toasted fresh bread on the side which i thoroughly enjoyed. the sauce they were swimming in was composed of chili fennel cream, fresh bay and some citrus. the seafood was tasty but again, not very memorable. the rib eye was what we were looking forward to the most. priced at  a plate and topped with bone marrow butter, we thought this was going to be a steal. the meat was not properly trimmed and prepped. it was chewy and did not have the melt in your mouth texture you would expect to find with a good cut of rib eye. the forged mushroom bolognese had a healthy portion of mushrooms, house made mascarpone and topped with parm and fresh herbs. and lots of cooked red onions. a lot. i had to dig out the onions because it really took away from the tasty mushrooms and cheesy pasta. the dish had potential but was missing something. the cheesy grits were a nice healthy portion topped with a nice spoonful of butter and chives. how can you go wrong with cheesy grits. they were cheesy, herb-y and delicious. it was served in a hot skillet and was probably one of my favorites of the night. was it memorable not really. would i come back probably not. i was not super impressed with the service or the menu. our waitress was a bit slow and nonchalant and the hostess was a bit over the top. i did appreciate the general manager who was very hospitable and actually understood the terms customer service. nonetheless, he did claim that he would get an appetizer for us on the house and was no where to be found later in the night. the fact that the two items i really wanted to order were not available was a bit of a disappointment. paired with the fact that the food that we did order did not really have any twist from the traditional dish leads to an a-ok review. i expected a little more from you local .",1124,3.0,Poutine,12/29/16
378,"it is been a while since i've felt as if it would be a crime to not leave a yelp review, but i felt it was important to share the lovely experience my friends and i had here last night. here's an important note when i have friends come to town and i want to show them the best of seattle dining for a more reasonable dollar, of course, i take them to local . their food has never failed to please all of my friends, even those with dietary restrictions. they go above and beyond when it comes to making sure that everyone's needs are met. that said i've obviously eaten at local  a number of times. i usually get a dish with fried chicken, or fried something, and what that fried something is sometimes varies. one time i had the chicken fried steak. another time i had chicken and waffles. another time i had chicken over their absolutely amazing biscuits and gravy. while i obviously have a thing for how they prepare their chicken, i've tried their other food off friends' plates and have always been impressed. last night, my friends got the pork belly small plate and the mushroom bolognese. both were excellent, and i was especially impressed by how much the pork belly was jam-packed with flavor. now, it is not just the food that is good here it is the service. even before they instituted the % default gratuity, the employees always went above and beyond to ensure that everyone's order was well-prepped and to answer any and all questions someone might have. i've been here countless times and i have never been disappointed with how i've been treated. they are always prompt to deliver more water when you run out, always willing to ask  about spices or ingredients in food, and are incredibly patient even when you seem a little lost or uncertain as i sometimes happen to be. last night, that very same service went above and beyond any expectations i've ever had for a restaurant. we got in a couple minutes on time for our reservation, but our table was taking a little longer than expected to clear. when we were at five minutes after the time our table should have been due, one of the managers i assume, anyway came over and offered an appetizer for when we got our table. little did we know is that he meant multiple appetizers when we sat down, he asked about our dietary restrictions off the bat and then said he would surprise us with three different plates soon enough. sure enough, we promptly received the deviled eggs, the focaccia bread, and the lamb poutine . all of these were incredibly flavorful. i'm a huge fan of deviled eggs, so i was easily pleased there, but they were easily the best ones i've ever had. the focaccia was great and freshly baked, but what really stood out to me was the cherry tomato marmalade that came with it. it was both something i would never think to make and so excellent and delicious that i wanted to keep it all to myself. finally, the lamb poutine was excellent. it is definitely a unique take on poutine , but the gravy was delicious, the curds were made with excellent cheese, and i'm a huge fan of lamb, so . that went over well. the entire experience made me feel a little like a rock star. and here's the thing it is not just because our reservation was delayed. i've always gotten amazing service here, whether with a couple friends or a group of coworkers. they always knock it out of the park. i want to add that i'm especially pleased with their dedication to paying their employees well and providing a living wage. the amount of thought they have put into taking care of their employees just shows how far and above they are when they want to make a positive atmosphere for customers to visit. they are up front and honest, and they do such a great job that i leave honestly wishing i could tip an extra % on top of the obligatory % or more, really. they will always remain a staple for me.",1124,5.0,Poutine,9/2/16
379,"definitely going to drop some money here, but they have a great happy hour one of only  or  places i've found in the city that have oysters for  on happy hour. their poutine is addictive. and if i'm craving meat i do not often have access to, like rabbit or lamb, i can always count on local  to have it on the menu or as a special if you go for dinner i've often run into a wait so either reserve ahead of time or check out their sister restaurant belle + whete that is like  blocks away and also delicious.",1124,4.0,Poutine,9/2/16
380,"definitely my least favorite eatery during my trip to seattle. we went for the happy hour oysters and for the price, good but you legit get what you pay for. every oyster had she will in it and with it being a hot day, they were a bit warm which made it a bit off-putting. i would definitely recommend getting the mignonette on the side or not at all -- ask for their hot sauce instead we also tried the corn dog would not recommend -- it was soggy and just not good and the lamb poutine good, but not on the happy hour and have had better. i had the shandy to pair with my food, which was pretty tasty for the hot day. for being one of the few customers in the restaurant, the service was surprisingly slow. really wanted to like this place but did not.",1124,2.0,Poutine,6/9/16
381,"out-of-towner review] sounds like a yuppie magazine title. .nope just a cool, seattle hipster spot. almost everything from here is sourced within  miles. we are not all organic hippie like that, but it got good ratings. going into it, i knew it was probably going to be on the pricier side, as locally sourced goods normally are. i also did not realize that washington had such great weather to grow so many things. the decor was if restoration hardware met outback and they invited a hint of hipster to the party. the staff all wore the ever so popular flannel style shirts with jeans and the waist aprons. the lighting was low and the booths are made of wood and stand tall, so you feel enclosed in a little cave while you eat. each table has a candle for personal lighting. it was a great setting and i guess it blends in with the idea of keeping things local and fresh. items our server mentioned that were not sourced locally were tequila, lemons, and limes. haha the tequila made me laugh which i did not really understand, why cannot they get lemons and limes locally i'm no geography genius, but cannot those grow somewhere in wa we both grabbed drinks, him a local ipa, her the bartenders choice mule, which came with a hint of lavender. we started with the pb & j bon bons, which were amazing, but should have been our dessert. the server told us the pb is handmade, then they make the bon bon, freeze it, add another layer of panko, then freeze it again, then deep fry them. apparently it is a long process to make these little nuggets of goodness. they are nestled on homemade jam and come with a shooter of milk, which neither of us drank. since we had a started and had been eating and snacking all day, we did not go too big for dinner. j ordered the poutine -- lamb neck gravy, beecher's cheese curds, pickled peppers and i ordered the steak frites -- red wine butter sauce, aioli. j ate his and i tried it, but neither of us were wow would by the poutine . however, we both loved my dinner, which we shared both meals anyways, so it was a win-win the steak was cooked a little well done, but the flavor was really simple, yet really tasty. of course my frites were well done, just how i like them. we probably should have stopped there, but it being our first night in town i splurged with ordering the washington apple fritters -- vanilla ice cream, bacon brittle, which was only okay. the apple fritters from apple hill here in ca are , times better than what they offered. the bacon brittle was really good and i could have used more of that on our plate. overall, it was a good not amazing first meal for our trip. it was pricey, but we knew it would be since it hyped up the organic, locally sourced stuff. if your visiting town, i would say it is cool to check it out, but it is not necessary. i do not really care how close my food is sourced, sorry.",1124,4.0,Poutine,5/20/16
382,"we used to love local . however tonight the service was terrible. we walked in to the restaurant at pm, and were told the wait time was - minutes. after  minutes we were told it will be another - minutes. we finally got seated and it took the waitress  minutes to greet us. we immediately ordered our appetizer  poutine  and main dishes rabbit and lambto save the waitress time to walk back and fourth. after waiting for  minutes for our appetizer, our waitress came over and apologized for running out of poutine . we ordered the pork belly instead which was delicious. our main dishes arrived shortly after we finished our appetizer, but took the waitress another  minutes to come collect our dishes after we were done. the restaurant was not full at that time. the service here was terrible, and the waitress was not attentive at all. they do not deserve the % service charge. not coming back here again.",1124,1.0,Poutine,5/9/16
383,"one of the best dining experiences i have ever had. from the food to the service to the ambience. everything was spot on. we split an order of the poutine , which was above average. not super thick gravy, but still delicious. i ordered the fried chicken, and it was a fantastic decision. the fried chicken was wrapped in a bacon mousse, and served over collard greens and over cheesy grits. and then there was a sunny side egg on top. all of these individual components were super well done. and all of these combined in one bite was just heavenly. the fried chicken was crispy on the outside and flavorful and tender inside. the collard greens were delicious and flavorful. and grits complimented everything well. decent prices for the portions and quality. no complaints and most of the ingredients seemed to be locally sourced. shoutout to our waitress who was basically an angel. so fyi, this place automatically adds % for tip. but our waitress absolutely deserved it. she was friendly and patient while we perused the menu. she was enthusiastic and positive throughout our entire experience. on top of that, she willingly split our check  ways for us, so we did not have to worry about venmo-ing each other. and she remembered who ordered what, and also split our order of fries  ways as well. then the cherry on top was that she remembered who put down which card. fantastic dining experience in a beautiful setting. the ambience was nice, and there were real candles everywhere.",1124,5.0,Poutine,4/7/16
384,"a review for the dinner tasty food, tiny portions, pretty overpriced. - pork belly  had a good mixture of sweet and savory, but only came with  small pieces. one of the pieces was all fat. - poutine  happy hour price not super heavy like how poutines usually are, but a little salty. the lamb gravy really sold the dish. - fried chicken  came with a fried egg and a patty of chicken stuffed w other meatsthings on top of grits and okra. the grits were extremely flavorful and the best part of the dish.",1124,3.0,Poutine,3/22/16
385,"i have now been to local  for all meals. brunch, lunch, happy hour and dinner and i must say the food is pretty good. their happy hour is the best. you can get fresh taylor shellfish farm oysters for a dollar each during their happy hour. they also have a pretty good burger and great fries to go along with it. the fried gizzard are a must as well, super crispy and full of flavor. for dinner all of their beef preperations are near perfect. the rib eye with marrow butter is excellent. i seriously wish i could have a tub of that marrow butter. ughhhh soo good  also if you see the crispy lamb breast you must get it  my friend ordered the lamb and it was literally one of the most amazing lamb preperations i've had in awhile. juicy, crispy and super flavorful. i am definitely getting that next time i go. the fried chicken is okay.it is al little dry and i feel like the skin just is not crispy enough. i also feel like the lamb neck poutine has a very strange after taste, also a little too soggy for me. the ambiance is warm and cozy with soft lighting and candles everywhere. service is here is a hit or miss, sometimes when it is really busy it is not as good. i like the concept that everything is locally sourced  miles from and around seattle. really great ingredients. good place for any meal.",1124,4.0,Poutine,1/24/16
386,"this place is a belltown beauty a girlfriend and i were seated promptly upon arrival. our server recommended delicious wine and cocktails to pair with our selection of plates. from the poutine to the beet salad to the pork belly to the mussels, it did not disappoint. we left completely satisfied.",1124,5.0,Poutine,1/22/16
387,"a birthday dinner i recently attended here was supposed to start at , but we did not get seated until close to  of the clock. they were so behind that night. when we finally got seated, though, we got pretty good service. our server was quick to respond to orders, and he was really nice. he even sliced up my friend's birthday cake that she had gotten from whole foods. my fiance and i decided to share a few small plates, as we were not that hungry pb&j bon bons, steak and beet tartare, poutine with lamb neck gravy, and fingerling potatoes. nothing special. it was all just okay. the pb&j bon bons sounded better than they actually were. they were really salty. i do not think my tummy reacted well to the tartare, but it did not taste bad. i've just had much better tartare elsewhere. same for the poutine . the bartender's choice mule was too sweet. if you do not like sweet cocktails, get something else.",1124,3.0,Poutine,12/20/15
388,rated one of the best happy hours in the nation massive menu. tapas style southern creole cuisine. coffee is served with a traditional french press at your table. favorite items eggplant caponata with creszenza cheese fried catfish with remoulade buttermilk fried chicken with tasso and black pepper gravy .,1125,5.0,Petit Fried Chicken with Tasso Gravy,7/20/18
389,"so my whole family come from la and i've been there many times so i'm a bit particular with cajun food. that being said thought this place was good and i would go back. was it the most authentic-no but it was good. we went for hh and split it all to try things. we ordered seafood gumbo, bbq shrimp n grits, fried oysters, fred chicken with tasso gravy , and beignets for dessert. fav was the fried chicken with gravy delish just like mamma used to make the gumbo was good but a little heavy handed on the cayenne. the fried oysters were yummy and tender. the bbq shrimp i could only take a bite of and my husband had to finish the rest. it was in what looked to me like a crab boil oil and i just would not recommend this. as with all recipes i'm sure bbq shrimp has a million ways to make it this was just not what i was used to. my hurricane was good not pat o'brien's good but good and the abita beer hubby had good enough to order twice it is a charming place with lovely wait staff and quick service. next time i'm going with a fried shrimp po'boy",1125,3.0,Petit Fried Chicken with Tasso Gravy,12/29/17
390,"one of the best brunches i've had in all of . my gf and i had an amazing meal here we got the fried half chicken with tasso gravy , and the pork cheek hash. both well executed and mind blowingly tasty. ambiance was nice inside, and service was attentive. we did not wait too long on a sunday so that was a plus too. a little loud at the time during a seahawks game but that was not too much of a compliant.",1125,5.0,Petit Fried Chicken with Tasso Gravy,9/15/15
391,the best brunch ever i should say had a mouthwatering experience just waiting in the queue to be called on. was not a long wait though there were close to  groups before us. the ambience sung really with the quality of the food very rustic and antiquey settingthe caramel french toast and the banana pecan roasted pancakes though sounds pretty simple was definitely hand crafted with a lot of care and attention  my husband thoroughly enjoyed the breakfast sandwich with fried eggs which he felt had the right amount of salt and spice and was of just the perfect stomach filling quantity ,1125,5.0,Creme Caramel French Toast*,11/3/18
392,"my mom and i took a day trip to seattle to celebrate her birthday and had a fun filled day planned. before the first activity we needed breakfast so i jumped on yelp to find a spot close to our first activity and came across this cute place with food that looked soooo good my mouth began to water. we arrived around  am and were seated as soon as we walked in. mom ordered creme caramel french toast and i the chicken fried chicken with spicy creole sausage gravy. the french toast was so big for one slice but trust me we were not complaining my chicken was good but slightly drier than i like, however the gravy totally made up for it. overall, a great breakfast spot. would highly recommend to anyone coming into town.",1125,4.0,Creme Caramel French Toast*,10/1/18
393,"quite simply the best brunch i have ever had, in my entire life, and i have had a few we had the creme caramel french toast , the creole breakfast with andouille sausage, crayfish and shrimp, and we also have the eggs charcuterie which was an eggs benedict over top of a veal and pistachio terrine. all three along with the french press coffee we are simply magnificent.  full stars",1125,5.0,Creme Caramel French Toast*,1/3/18
394,"wanted some good breakfast and the yelp pictures looked soo tempting. there was metered street parking around the area. we went here at about am and parking was easy. decent size restaurant. had a southern charm to it. looks like something you find at the french quarter. we were seated at one of the high bar tables which is different. the service was okay. not bad, but not great either. we were served and got everything we wanted, so no complaints here we ordered fried oyster w bacon benedict- yummmmyyyyyyy crab benedict- okay, but highlight was the crab chunks crab and asparagus scramble- okay as well pork cheek hash- very gooodddd very tender pork cheek caramel french toast - very good, but wish the toast was thinner. if i were to go back, i would get the fried oyster benedict. i'm not usually a benedict person, but it was delicious",1125,3.0,Creme Caramel French Toast*,4/14/17
395,"with over ,+ reviews, i just had to stop by here. food toulouse beignets cured carlton farms pork cheeks creme caramel french toast buttermilk pancakes all the dishes were delicious and i would highly recommend the pork cheeks. when we arrived we waited just a few minutes.  by the time we were done, there was a wait for tables.  our server was nice and the food was served in a timely manner. the ambiance is really nice and the decor was beautiful.  there is a bar area so with the decor and alcohol, i think this would be a good place to chill at on good night. parking is tough around the area but happy to say we found street parking for a fee.",1125,4.0,Creme Caramel French Toast*,12/19/16
396,"toulouse petit is brunch is always my favorite in town. their lunches are pretty good too. their dinners are not, however. the things i love getting creme caramel french toast , any of the benedicts but especially the oysters benedict, and the crab and asparagus scramble. i also love the gumbo, shrimp and grits, and the spicy sausage gravy with biscuits. fantastic cocktails all day long. for kids, the deal is amazing a mouse-shaped pancake with scrambled eggs and bacon for six dollars. what we take anyone who visits us in town here. we recommend it for brunch to all. i just wish they would also do take out because sometimes the wait is insane and all i wantneedcrave is that creme caramel french toast .",1125,5.0,Creme Caramel French Toast*,6/19/16
397,"toulouse petit is amazing you would have thought the chef or owner was from new orleans but when i asked if the owner was from new orleans the waitress said no. i was shocked. the chef definitely knows his or hers creole cooking . for sure i came across this restaurant on yelp and saw it had over  reviews and . stars out of  so i figured it must be good me and my husband also both like creole food. i ordered the creole crawfish, shrimp and andouille sausage from the creole classic list on the breakfast menu. it was like a rou or gravy over creamy grits and two eggs any style on top. i added provolone cheese to my eggs and got them scrambled. they were the bomb and the grits were so good. they had a slight hint of hot sauce. very good kick and not overpowering. it is not super spicy, just enough for a good taste. the rougravy was also really good and well seasoned. just amazeballs. this dish was amazing. prob some of the best shrimp & grits i have ever had. my husband ordered the creme caramel french toast and added a side of eggs with cheese and breakfast sausage. the sausage was sooo good. you could taste a smoked flavor that was amazing. his french toast was the best french toast we have ever had. it was just awesome and the caramel syrup made it that much better. the strawberries it comes with also adds to the dish to help make it the best. both of our dishes were just awesome major hats off to the chef overall, this restaurant did not disappoint and the yelpers hit the nail on the head with the accuracy of this restaurant. definitely a must try if in seattle nails creole food to a t.",1125,5.0,Creme Caramel French Toast*,6/1/16
398,"this place is so cute and the food is delicious we went there for brunch and had beignets, caramel french toast and big easy omelette. everything was yummy. we highly recommend",1125,5.0,Creme Caramel French Toast*,8/31/15
399,"this place is amazing the food was unbelievable and the bloody mary was just as good  highly recommend. we got the eggs crab benedict, creme caramel french toast , and tasso cakes. holy heaven food.  we had tricia as our server and she was very attentive and sweet. go to this place if you can",1125,5.0,Creme Caramel French Toast*,8/2/15
400,"amazing french toast and gumbo toulouse has friendly service, and they were very accommodating even though we did not have a reservation. i tried the cured pork cheeks hash, which was pretty small and salty. i was underwhelmed by the dish that was raved about as the best thing i ever ate. however, i loved the crispy fried chicken gumbo the chicken was spicy, but paired very well with the gumbo. it was perfectly crispy and filling if you are craving sweets, definitely try the creme caramel french toast  or try it even if you are not craving sweets the bread is so fluffy and eggy, and the sauce is bomb. my sister even ventured to say that it was the best french toast she is ever had. our plate was gone in minutes, leaving our tummies very happy. unlike the other places on queen anne, toulouse has a line that goes out the door, and it is well worth the wait  they gave me a great pot of french press coffee to kickstart my day in seattle, and ended our brunch with fantastic french toast and doughy beignets",1125,4.0,Creme Caramel French Toast*,7/22/15
401,"wow. just wow. i am in love with this place. very cool atmosphere with delicious food, fun drinks and friendly service we came here for brunch and i got the creme caramel french toast --- to die for. best meal i've had in seattle, hands down",1125,5.0,Creme Caramel French Toast*,4/26/15
402,"loved this place i came for brunch with a friend who was visiting. we were told the way it was around  minutes, but i was surprised i only had to wait around  minutes to get seated. normally the host tends to underestimate the wait time so i was happy that her estimate was accurate.  there is a few coffee shops nearby, so the wait was not bad at all we ordered creme caramel french toast , beignets, and the creole crawfish shrimp and sausage. creme caramel french toast was amazing fluffy but substantially dense and moist french toast with strawberries and not too much caramel flavoring. creole crawfish dish was great also - good amount of seafood and sausage with eggs, this will definitely fill you up.",1125,5.0,Creme Caramel French Toast*,4/22/15
403,"best  i've ever spent on food. if you can make it in time for breakfast happy hour, everything item is a steal. even fully priced the food is well worth it. my girlfriend had the creme caramel french toast and i had the cured pork cheeks confit hash. if you are a sweets person i would highly recommend the french toast . if you are in the mood for something lean and tasty the pork cheeks would be a good choice.",1125,5.0,Creme Caramel French Toast*,4/9/15
404,"i adore brunch, and toulouse petit did it right we came here on our last day in seattle. february  *creole bloody mary yelp.combiz_photostoul. *cured pork cheeks confit hash yelp.combiz_photostoul. *spicy creole hash yelp.combiz_photostoul. *side bacon yelp.combiz_photostoul. * creme caramel french toast  belle de brillet pear caramel , fresh strawberries and pecan butter yelp.combiz_photostoul. a bloody can be too much in the morning sometimes, but i enjoyed this. was not super heavy and had a kick. the pork cheek confit was delicious i loved the tender cheek and asparagus. i get why it was featured on the best thing i ever ate. the creme caramel french toast was a good sweet contrast. nice and caramely with the berries giving it a little freshness. great place to grab breakfast. next time i'm in town, i have to stop by for their breakfast happy hour",1125,5.0,Creme Caramel French Toast*,3/25/15
405,"after a less than remarkable day of dining in seattle, my family and i decided to start the next day with sunday breakfast at toulouse petit. it lifted our spirits and our faith in seattle restaurants was restored. that caramel french toast with fresh strawberries though  perfection. the dungeness crab and asparagus scramble  the crab was so sweet.   uplifting and satisfying. pancakes from scratch comforting to the soul. great bacon. delicious fresh french press coffee. ample portions, great for groups. the only reason why i did not give it . stars was the roasted potatoes.  slightly overcooked.",1125,4.0,Creme Caramel French Toast*,3/10/15
406,"friends, i have eaten at a lot of places. i have been to a lot of places. but, i have never been to a breakfast place like toulouse petite. it is the creme de la creme of breakfasts. i mean, come on guys, they have breakfast happy hour and the best daytime drinking i've ever had. ok, swooning is over, let us get down to business. let us start with the eggs hussarde benedict. this is where it is at. i have not had anything like it. it is rich, flavorful, filling, and yes, i may have wanted to lick the plate. ok, maybe i did.but that is not the point. you will not ever have anything like it. that is the point. creme caramel french toast . i will be honest, french toast has never been my favorite. it is always seemed a little pointless to me. why would you want bread with syrup and butter on it when you can have a wonderful array of more flavorful options however, toulouse has forever changed my mind on french toast . this screams decadence. and it really is from the pecan butter, to the creme caramel sauce, to the fresh strawberries, this dish is superb. please do yourself a favor, and order it. bananas foster pancakes. never have i ever had pancakes like these. they literally caramelize the bananas in rum and brown sugar you should be super excited right now and they use that as the syrup. oh and they have candied pecans sprinkled on top. it is like new orleans in your mouth. do not think too hard on that.",1125,5.0,Creme Caramel French Toast*,2/17/15
407,shrimp creole is a must. creme caramel french toast was delicious too. love this place. my fav brunch place.,1125,5.0,Creme Caramel French Toast*,10/31/14
408,"sooooo gooood we came here for breakfast and immediately loved how nice and cozy it was. the service is on point. and of course, the food was delicious i had the creme caramel french toast , which is to die for. my husband had the crab and asparagus omelette and is was equally as good. highly recommended",1125,5.0,Creme Caramel French Toast*,9/29/14
409,"having been to toulouse petit for brunch, lunch and late night happy hour, i feel that it is high time to share a review. the excellent reviews brought me here for brunch for the first time years ago, and the consistently delicious food and extensive happy hour offerings keep me coming back even with half-hour waits during prime weekend brunch hours and jam-packed happy hours. this place is nearly always poppin' highlights - duck confit hash and cured pork cheeks confit hash as a lover of breakfast hashes, duck, and anything with the word confit in it, i had to try both of these dishes. they seem to be the exact same - both featuring an innovative combination of cubed potato, parsnip and apple - except for the meats. the pork cheeks are extra tender, but both dishes are solid. - creme caramel french toast  soft, fluffy, moist, decadent with caramel sauce and fresh strawberries. my friends the french toast aficionados love this dish. only tilth's golden raisin-sprinkled french toast squares could rival toulouse's, but it is a draw as to whose is better. other dishes - toulouse beignets yummy small triangles of fried donut with plenty of powdered sugar and coffee dipping sauce. i still like cafe du monde's piping-hot beignets best, but these are a pretty good stand-in, especially if you like coffee. - fried chicken gumbo excited to order as i love fried chicken, ok, not amazing. - shrimp and grits my friend enjoyed the sauciness of the shrimp and creaminess of the grits. - yellow beets and haricots vert ok. - buttermilk fried chicken bites pretty good. - beef sliders pretty good. - fried green tomatoes pretty good. this restaurant, with its southern decor, wide assortment of great food, mix of booth and bar seating, and breakfastregularlate night happy hours, knows how to run a thriving business.",1125,4.0,Creme Caramel French Toast*,7/8/14
410,"toulouse does many things so well - namely the ambiance, beignets, brunch, dessert and french press. during the week their brunch happy hour makes it cheaper and easier be prepared for long, but worth it weekend waits to try all of the breakfast offerings for -. favorites creme caramel french toast , crab benedict, and of course always start with beignets to share. if my experiences were entirely breakfast related this place would hold my whole heart and five stars, however my meals after the brunch threshold have been bland and underwhelming for the most part. large menus often freak me out, which their dinner menu boasting pages and pages, my theory holds true that you cannot be that good at everything. service is always good once seated, hostesses can be cranky on those weekend peak hours.",1125,4.0,Creme Caramel French Toast*,5/18/14
411," minutes to actually get a server. this after the hostess asks if we have been helped, and runs to tell server that she has a table. drinks in, takes another  min to come back and tell us she has been in the well bar term for service station waiting on our drinks.  they were on the table. takes our food order in a fluster. hunty, let me tell you what. you can light all the candles you like and turn the lights down low and slap a service charge on your menu all you like. however, garbage service is not ok.  when someone orders a ketel soda and a french onion soup , let the drink come out first make sure it is right, not tito's and then have the soup come out.  i've worked in the industry for  years and good god, this poor gal is either over worked or just not the right fit.  feel free to hire me and we can polish out the service missteps in a restaurant of your price point.",1125,1.0,True French Onion Soup Lyonnaise,8/25/18
412,"celebrated my gf's dinner last night. amazing food, ambiance and service. request for magdalen - she is a great server. we ordered the dungenese crab small plate must have, tuna tartare, french onion soup and jumbalaya. everything was excellent you cannot go wrong. the banana foster dessert was out of this world. we are from nyc and will definitely have this restaurant on our list when we come back to seattle.",1125,5.0,True French Onion Soup Lyonnaise,5/23/18
413,"toulouse has quite the reputation when you hear the word happy hour in seattle. i finally had the chance to try it out for myself and would not say it is my favorite, only because i cannot touch most of the things on the menu since it has seafood. the food that i could eat was ok which was a french onion soup and salad, nothing special that i could not get anywhere else with prices being about  on happy hour for each item. it is good to gather a bunch of friends to split the small plates with so you get variety. the beignets are a must get for dessert though i see photos of their regular menu and it looks good so i will have to try coming in for brunch or normal hours next time. the ambiance was lively in the bar area and intimate in the regular dining area. there probably will be a wait since they won multiple awards for dining so making a reservation might be a better choice. the cuisine is new orleans inspired dishes. tell me about your experience if you have been here or is going to after reading this review",1125,4.0,True French Onion Soup Lyonnaise,5/10/18
414,"went to seattle for a professional conference - one of my friends really wanted to eat here - we were there during seattle restaurant week so there was a fixed price menus available - my friends took advantage of this option but i did not. i gave this over priced trendy restaurant a  star because my friends really enjoyed their meals & the ambience was lovely, my french onion soup was the worst i've ever had & the salad was - well - just a salad. our waiter seemed disinterested - not focused on our table beyond impatiently taking our order, dropping some of the food off part of our order was delivered by other servers & bringing the check- only did what he was obligated to do. i would never return to this restaurant.",1125,3.0,True French Onion Soup Lyonnaise,4/28/18
415,"our family went there and ordered three soups , french onion , gumbo, and do not remember the name but cream based vegetable soup .  also,  ordered pasta with shrimp,  jambalaya, dungeness crab salad, and meatloaf. gumbo was best, and french onion soup is better than other french restaurant but it was not good as we ate at the france. meatloaf is pretty average taste . salads is pretty good",1125,4.0,True French Onion Soup Lyonnaise,4/25/18
416,"where did the red beans and rice go i was looking forward to a side of gluttony and they no longer serve them. instead i ordered the market salad and french onion soup . the soup was a twist on the traditional. i little spicy and not a lot of cheese, mainly broth and bread. the salad was good but the dressing was intense. it was smothered what tasted like dijon mustard. after a while the taste was too intense and i could not finish. we were really excited to visit since all our meals in the past have been delicious. something has changed and its not good. also the servers were severely understaffed. we only saw our server when she took our order and brought us the check. other than that she would only walk by in a rush to help another table. maybe try on a night where they are not understaffed",1125,2.0,True French Onion Soup Lyonnaise,3/15/18
417,"went for dinner with some friends. server was very niceattentive. i ordered shrimp and grits  quite tasty  kristen ordered the soup and salad  french onion soup and artichoke heart salad . i love the interior design here, such a cool vibe. i think i prefer getting brunch here vs. dinner but the wait for brunch can be brutal and we walked right in for dinner. and the lighting is really great when it gets late. it is a toss up.go anytime and you will have good food and a enjoyable environment. to follow our eating adventures go to instagram and follow the_foodservations",1125,4.0,True French Onion Soup Lyonnaise,1/8/18
