,review_id,user_name,business_id,stars,date,text
317,,Samantha D.,1117,5.0,10/29/2017,"excellent food! everything we ordered was great, i want to order each item on the menu. of course, the original fried chicken was crispy with the best sweet and tangy sauce. the shrimp and leek dumpling were very fresh tasting. the pork chow mein was also worth noting. very large portions at a reasonable price!"
318,,Merica S.,1117,4.0,10/25/2017,"i'm more of a buffalo wild wings kinda gal, but i have to admit that the original dry fried chicken wings from here have me feelin' some type of way. these wings are the numero uno reason to visit. if you are visiting to try other menu items from here, then get the f ck out. just kiddingother somewhat noteworthy things to order include the shrimp and leek dumplings and the dried sauteed green beans. no frills good food. anyway, back to the wings. they come out piping hot, savory n' sweet, and crispy. get ready for some major finger lickin' action. yum."
319,,Diana T.,1117,2.0,9/18/2017,"oh, san tung. i'm sad that this place was over hyped and underwhelming. we came around dinnertime, and luckily there was not a wait. we ordered the famous dry fried chicken, along with the black bean sauce noodles and shrimp and leek dumplings . the black bean sauce noodles were served with slices of beef, shrimp and calamari, and lacked some flavor. i felt like i was eating just flour with the dumplings . last, the dry fried chicken. sure, it was crispy and sticky and gooey, but lacked major flavor. compared to bonchon wings, the flavor here is lacking. but to each their own."
320,,Lena H.,1117,4.0,9/24/2018,the four star review is really just for the original dry fried chicken wings since this is the most popular menu item here and you can see that every table got or orders. the restaurant is packed during lunch and dinner hours so there is always a wait time so i usually order foods togo. i do not find other entrees exceptional besides the dry fried wings . some entrees are very good and some are just average dishes so really depends on what i ordered here. i wish the quality could be more consistent across the menu. expect wait time if you come here.
321,,Julia S.,1117,5.0,9/14/2018,"after reading the reviews, i was expecting a very long wait for lunch. however, when i got there around pm on a friday, i only had to wait a couple minutes before i was seated! the whole restaurant was packed, but the workers were very efficient in cleaning tables and seating the next people on the waitlist. my table got the original dry fried chicken wings , black bean sauce noodles, and potstickers. we came in very hungry, but only ended up finishing the chicken wings and a few potstickers. i personally did not think the noodles and potstickers were anything special, but the fried chicken is something else. i had heard great things about it, and it did not disappoint! i loved the flavor of the sightly spicy coating, and the crunchiness of the skin with the tenderness inside. i would definitely come by again to order more of those!"
322,,Celine L.,1117,4.0,9/3/2018," , + reviews & . stars for fried chicken put this place on the map for my boyfriend and me. upon arriving we saw a large crowd of people waiting outside so my boyfriend dropped me off in front while he went to look for parking. your whole party needs to be here in order to be seated . the whiteboard to write your name is to your right as soon as you enter. put your name down and wait. the place is relatively small, so not much space but i did notice a small separate dining room for a larger party. it was not that long before we were seated maybe minutes i'm pretty patient so wait times do not bother me too much. we ordered orders of the original dry fried chicken not sure why it is called dry because they are the exact opposite. chicken is moist and covered in sauce. the sauce is sweet, tangy, and salty. it has some red pepper flakes in it. reminded me of panda express's orange chicken but better. plus they use drummettes & wings . this is what they are known for and my boyfriend and i were fans! soo good. szechuan roasted duck & buns one of my fave chinese wedding dishes which i had to introduce to my mexican boyfriend. he fell in love! he cleaned the bones and basically ate whole thing by himself. i personally think i've had better but i'm just glad he liked it. the dry black bean noodles were alright. definitely nothing out of this world. the texture of the mushy noodles kind of grossed me out. overall i give this place . stars rounding to . the chicken alone made up for the lack of customer service. the servers were disgruntled and some of the plates and tea cups were dirty. overall i had a great time and we took home leftovers."
323,,Josephine Q.,1117,5.0,8/26/2018,"this was my first time at this restaurant and even on a sunday night for a party of , the wait was almost hrs. i had high expectations for this place so when i visited sf, i knew i had to try it at least once since i was not able to on my prior trip but that was because it was with family and it is rare that the older generation would want to wait this long for food . anyway, i got the shrimp and leek dumplings and it tasted like i could have bought that from the supermarket and made it myself. i also got the black bean sauce noodles which was interesting because i never had it before. then. it was time for the original dry fried chicken wings and wow. those hrs were worth it and my expectations were met! when i come back to visit sf at a future date, i will be sure to return. there will not be any judgment if i only order the dry fried chicken wings , right "
324,,Priscilla P.,1117,4.0,8/19/2018,"i've been to san tung a few times and taken it togo countless of other times. the wait is usually pretty long for the weekend. i would say anywhere between an hour to two. if you go about min prior to when they open for dinner you will be able to be seated right away. i saw a large group walk in at opening saying they had reservations but i'm guessing they only take reservations for large parties. recently we ordered the original dry fried chicken , the pork and leek dumplings, the hot and sour soup, the garlic green beans, and the black bean sauce noodles. the original dry fried chicken is great because it has a bit of spice yet a bit of sweetness to it. i would not call it dry exactly though since there is sauce but it is more of a sticky sauce rather than something like buffalo wings . the pork and leek dumplings were not so impressive to me since i felt they were bland and super salty on the inside. i enjoyed the black bean sauce noodles and the garlic green beans. though i did like the hot and sour soup i did notice it tasted very spicy due to a peppery taste it was as if they used a lot of the grey pepper you see in asian restaurants so if you are not into that and a kick of spice then this dish might not be for your. portions are fair for the cost. service can be so so as you would have to wave down the waiters from time to time and maybe multiple times before they catch your attention. i would come back but if the wait is too long i would rather usually just take it to go or door dash it."
325,,James B.,1117,4.0,8/8/2018,"i finally got to try this place after a couple of failed attempts. i came here twice before but they were closed. when i arrived, there was about an hour long wait and i was not about to wait that long, so i just ordered for take out. black bean noodles actually tasted like the korean chinese version. of all the places that i've tried in la, it was probably the best that i've tried so far. original dry chicken wings had a good balance of savory and sweet so it was pretty dang delicious. i can see why everyone who comes here orders this. i do not know why it says dry because it is not dry . it is a bit saucy."
326,,Vinia N.,1117,4.0,7/24/2018,"their food is good, but not the price. my favorite is their original dry fried chicken wings , it has a sweet but salty taste. the dumplings and noodles are also good choices. the one thing that is not the best are the price points. one order of twelve to thirteen wings is . the price point is pricey for the small amount of wings . the wings are also fairly smaller than regular wings ."
327,,Katherine N.,1117,4.0,7/9/2018,"san tung was extremely popular when i lived here about years ago and i am happy to report it is still as popular as ever. i came about mins before closing and i was afraid i would be at the tail end of service. little did i know, there is still a line! they are so packed all the time. the original dry fried chicken wings are as amazing as what everyone else has said. crunchy yet so much sauce and flavor. every bite is heavenly. i also ordered the shrimp and leek dumplings. i was a little disappointed in it to be honest. i almost thought they gave me the wrong order because i did not see any shrimp! there was probably leek shrimp ratio. the dumplings were not terrible, just not what i had wanted."
328,,Andrea S.,1117,5.0,6/28/2018,"the honey glazed original dry fried chicken wings are what everyone gets here! be sure to get here early as there always is a long waiting list. other than the chicken , get the black bean noodles and dumplings or some veggies to complement your wings !"
329,,Luke L.,1117,4.0,6/25/2018,"you know why you are here yup you are here for those legendary chicken wings . the name san tung translates to the word shan dong a province in china and the province is best known for its dumplings. since the province is just one yellow sea away from korea, san tung's menu also have several korean influenced dishes. our group got here minutes before the opening time and the restaurant opened minutes early pm . initially the restaurant was % filled up, but by the time we walked out at pm the restaurant was completely packed. food did take a while to come out + minutes , but service was actually pretty good comparing with other chinese restaurants english friendly menu & waiters spoke good english . five spice beef noodle # sliced five spice beef and tendon in a bowl of fresh homemade soup noodles accompanied with spinach, this was the first beef noodle soup i had with broth that contains pieces of ginger, but broth had an interesting aroma and tasted slightly spicy. beef and tendon had star worthy meltinyourmouth texture. noodle was pretty mediocre. it was a good beef noodle soup, but i had better one in southern california e.g. sinbala restaurant & corner beef noodle house . original dry fried chicken # chicken wings deep fried in butter with garlic, ginger, and roasted red peppers pieces of wings for . this is san tung's # signature item. each wing was covered in addicting sweet and sour sauce with slightly spicy kick. chicken quality was pretty good too not too dry and pretty meaty. if you are a fan of kfc not colonel sanders i mean korean fried chicken , then you will appreciate san tung's fried chicken because these wings also had similar sweet & spicy flavor profiles. overall a solid . star on food. p.s. san tung has a sister restaurant right next door san tung , but the sister restaurant does not sell potstickers and dumplings."
330,,Mikayla M.,1117,3.0,6/24/2018,"whenever i pass by this restaurant, there is always a line. i've also heard about their chicken wings that are beyond amazing so finally got to try this place. overall, i enjoyed the food but it did not meet the expectation that i had walking in from what others were mentioning. ordered original dry fried chicken , pork dumplings, and beef fried rice."
331,,Yennhu N.,1117,5.0,5/29/2018,"i first heard of san tung through social media, years ago. everyone would post pictures of their chicken wings and green beans with high praise. but i never really had the desire to try it, because its just asian food. but one day, i happened to be in the area and decided to give it a try. and since then, i've been making san tung a regular stop whenever i'm in sf, and introducing it to all my friends. my first time here, i came on a saturday night, during prime time. it was about a minute wait for people. once seated, we ordered the original dry fried chicken , dried sauteed string beans, combination chow mein and potstickers with a bowl of rice. the dry fried chicken was hands down, the best asian fried chicken i've ever had. the wings were cooked perfectly, bursting with flavor. each order comes with about wings . the sauce goes great on top of white rice too! the string beans were really good too. it complimented the chicken . the chow mein was a it too oily, but still delicious. the potstickers were massive. i recommend sharing the plate of with people. my top two favorite things were the wings and green beans, definitely a must try. the customer service here was okay. they are very busy so sometimes its hard to get the server's attention. the atmosphere of the restaurant itself resembles any other chinese family restaurant. the parking situation here is very bad though. located in a very popular area, its hard to come across street parking. i had to circle around for minutes before finding something. overall, i highly recommend giving this place a try. its a good place to go with a bigger group of people, that way, you can do family style meal. pro tip there is a san tung right next door, put your name on both and see which one gets called first. from my experience, san tung has a shorter wait time. but there are a few items, like dumplings, that are not served here."
332,,Ly L.,1117,3.0,3/25/2018,"ordered the black bean sauce noodle # , dried sauteed string beans # , pork dumplings # and original dry fried chicken # . the wait for a table was about mins for table of . reasons why i rated a three stars is customer service was not that great and food was not that great. the black bean sauce noodle has shrimp, beef, and calamari over black bean sauce in a noodle. the sauce could be better. was not too impressed by it. kind of plain to me. the pork dumpling would have been better if there was a good special sauce to dip in. i would recommend the dry fried chicken . this is something i would definitely come back for. it is extra hot when it comes out so be careful eating it. the sauce for this chicken is amazing! i would eat it with rice in the future lastly, the dried sauteed string beans. it is pretty typical to get at any chinese restaurant. i still enjoyed it. overall, i give a three stars because i was not impressed with the popular orders. i probably would not come back to eat."
333,,Ling P.,1117,4.0,3/18/2018,"my friend & i visited sf for a minigetaway & san tung made it on our long list of food places to try! we ordered the sauteed string beans, black bean sauce noodles, & of course, the original dry fried chicken wings . the sauteed string beans were crispy and delicious. it was sauteed in this flavorful garlic sauce. definitely a musttry. the black bean sauce noodles was a cross between the chinese and korean version. it was tasty, but it was my least favorite of the that my friend & i ordered. instead of just beef pork, they added shrimp and calamari, which was weird to me. i'm not a fan of seafood in my jajjangmyun zhajiangmian. now, let us get down to the chicken you all. let me tell ya, it was probably one of the best chicken wings i've ever had. it had a savory sweet taste. these wings definitely made it to my overall top favorites that i had to buy a box to bring home to bae. trying to win bgfoty best gf of the year award nom sayin' xd the service was not so great as expected at these type of asian restaurants. it was hard to get water refills and we always had to flag someone down. overall, a great experience in regards to the food, which makes up for the slow service."
334,,Lissette T.,1117,4.0,3/8/2018,"i love this place! for the food.not the wait! original dry fried chicken wings , chow mein, wonton soup, i love everything i've ordered."
335,,Stephanie T.,1117,5.0,1/24/2018,"came here and ordered the original dry fried chicken and black bean sauce noodles and they were both delicious. the original dry fried chicken wings were definitely the highlight of the meal! they were garlicky, gingery, sweet, sour, and had a mild spicy kick. the exterior of the wing was perfectly cooked and the coating was almost like a sticky glaze while the chicken inside was juicy and tender. each bite was full of flavor and i never got tired of it. the dish came with wings so it was a perfect amount to share. the black bean sauce noodles were also good, i'm allergic to shellfish so they were nice enough to separate the shrimp and calamari on the side my friend enjoyed it with her portion . the noodles were chewy, fresh, and the flavor of the black bean sauce was not too overpowering or salty. be prepared for a wait but it is definitely worth it to try!"
336,,Rachel C.,1117,5.0,1/4/2018,"second time here and i cannot not order their original dry fried chicken ! it is hands down the best tasting chicken at a chinese restaurant. possibly in sf, too. as soon as we were seated we already knew we wanted two orders of their chicken and rice! each plate came with pieces so order two plates 'cos you are going to want more. well, especially if you are with a group of hungry friends. the sauce has a little kick to it but is also on the sweeter side. be prepared for sticky fingers, too! but trust, the mess is worth every bite. note it can get really packed so expect a wait. but! there is a san tung right next door to the original spot and there really is not any difference between the two. so avoid the possible wait and just dine inside san tung ! also, if you are craving boba or ice cream afterwards, t pumps is a few blocks down ~ min walk . sf home creamery is also a few blocks up the hill from san tung."
337,,Sally W.,1117,4.0,1/4/2018,"came right when they opened so there was no wait. but the restaurant filled up in mins. we ordered the seaweed soup was decent tasted like instant noodle based soup. string green beans were delicious, nicely cooked and healthy. original fried chicken dry , made me fall in love, it was more sweet than salty pork chow mien was okay, nothing special to it. the fried chicken is what you should come here for! love, canadian tourist"
338,,Mary D.,1117,5.0,12/10/2017,"best fried chicken i've had, hands down! if you are in the san francisco area, you have got to stop by here. my friend and i went here for a weekend trip to visit our other friend, who took us on an adventure full of food and fun lol. originally , this place was on our agenda for lunch on sat, but we had had brunch beforehand and it would have been too much. we ended up coming there for dinner and made sure we were early so we could get their famous original dry fried chicken wings . we found parking luckily before the street got packed, and got in line at pm. the line got really long quickly, and they decided to open early, letting us in at pm. within minutes, it was a full house!! it only took about minutes for our to go order, and the three of us had pieces each. their chicken is one of the best, comparable to korean fried chicken but a little better. they are a little sweet but nonetheless top notch! not sure why the chicken is coined dry fried chicken as it is not dry at all. the outside of the fried chicken was crispy and crunchy, with a mound of sweet thick sauce on the bottom. not sure how the chicken managed to stay crunchy with all the sauce, but it did. it did not matter either because it did not take us long to devour the box. gone in seconds! maybe a little more. the only thing i would do is add more sesame seeds to it. the chicken was so good we ended up coming back for a second order after we had dinner at another restaurant. this time around, we also tried their black bean noodles make sure you ask for black bean noodles and not the wet black bean noodles, as there are items on the menu which were delicious as well. you get a huge order for , and it is mostly noodles drenched in black bean sauce, with small bits of mixed seafood. this place was so good we came back the next day with another friend from out of town! the four of us had more dozen. so dozen original dry fried chicken wings in two days!! i'm not much of a meat eater. so it goes to show how good this place is if we can consume that many chicken wings in a short time lol. i will definitely drop by here the next time i am in the area. quick service and tasty food! happy eating!"
339,,Kimberly L.,1117,5.0,12/8/2017,"i went here with my friends over the weekend when i was in the sf. we got there before pm and there was a line formed in front of the restaurant. they let everyone in even before pm hit. we ordered the original dry fried chicken for the first time first round lol. it was very good and flavorful. the fried chicken was crispy hot and juicy smothered in some sweet and spicy delicious sauce. we saw other trying their black bean noodle. after a couple hours, we came back and we waited for an half hour or so due to the crowded. we got seated with a group of guys since there was limited tables here. we wanted to try to other dishes there so we ordered the black bean noodle. we waited for an half hour or so due to the crowded and we got seated with a group of guys since there was limited tables here. the noodle was smothered with black bean sauces, meats, and seafood. it was quite tasty and good. our servers and services was very fast and attentive every time we were here. so we end up here times over the weekend since one of my friend did not get to go the other day lol. we ordered to dozens of fried chicken wings and that how you know this place is good lol. this place maybe be hard to find parking since it all street parking best to find parking near by residents or elsewhere and walk over. i definitely be back in the future to get more fried chicken from here."
340,,George S.,1117,5.0,10/17/2018,"who knew fried chicken wings were such a delicacy found san tung on yelp and was amazed at the number of reviews. this seemed like an anomaly. since there were so many reviews we decided to come early and beat the dinner rush. so we thought! we pulled up and the sidewalk was already crowded with people waiting. what does that tell you we put our names on the list and it was about an hour wait. if you have the time, it is well worth the wait. once we were seated, we noticed that almost every table in the restaurant had orders of the chicken wings, and some tables have multiple plates of them. besides ordering the chicken wings, we also had pork dumplings , black bean sauce noodles and mongolian beef. everything we ordered was delicious but the dry chicken wings were handsdown our favorite. next time i would get a few orders of them. also multiple tables had orders of the green beans, so will have to try those as well as they were a popular menu item. too bad we do not live closer to san tung. next time we are in san francisco this is a must stop destination for us."
341,,Juan R.,1117,5.0,9/24/2018,"was told this place had great chicken wings, man they were awesome. we arrived at pm , no lines so went for a quick walk. returned at to find a long line. we ordered the fried rice, pork dumplings and an order of regular chicken wings. highly recommend!"
342,,Brandon G.,1117,4.0,9/24/2018,"if you want a solid meal for very cheap, look no further. i usually get the typical order of chicken wings, pork dumplings , string beans, black bean noodles. never disappoints! i hear they have another location somewhere in the city by a different name. would love to try that one day as well. b"
343,,Emily C.,1117,5.0,9/23/2018," stars for the food the pork dumplings are steamy and comforting and taste great with vingear, the dry fried chicken wings are their most popular dish and a mustorder. i personally enjoy eating the wings with their black bean noodles, and i know a lot of other people enjoy their green beans even though they are on the sweeter side for me. overall a place i love to come to for comfort food, even though the wait is usually very long."
344,,Rose N.,1117,4.0,7/26/2018,"i finally tried this place after hearing so much about it for the past few years! my friends and i drove one hour from sj to sf just for their food. it is a typical chinese establishment and the store itself is pretty small. we got there around pm they reopen for dinner at and there was already a huge wait! we put our names party of down and were seated after an hour. i noticed that they have a san tung right next door and was told they open it up when the main store gets too crowded. even though it was really busy when i went, the second store was still closed. it would have been really nice if they opened it to help out with the crowd though. we ordered the string beans, pork dumplings , black bean noodles, and san tung's infamous chicken wings. even though we waited a long time to get seated, the food came out really quickly! the other dishes were pretty standard, nothing too special but the chicken was amazing. the chicken is so flavorful and crispythe hype is real! i would definitely be back just for their chicken!"
345,,Amberly H.,1117,4.0,6/25/2018,"came here after a long mile hike with my friends and boy did it hit the spot! we got here about minutes before they opened and there was already a line forming. if that does not tell you how good the food is i do not know what does. i've come here before for lunch as well and waited around minutes. minutes, minutes, whatever the wait may be, this place is worth it! we ordered plates of the fried chicken, one plate of pork dumplings , the string beans, and the black bean noodles. everyone comes here for the fried chicken, and for good reason! i am completely in love with the sweet salty, sticky sauce that the wings come drenched in. the wings are perfectly crispy and not soggy from the sauce at all! green beans were good. you can either drench them in the sauce they come in or dip them in the chicken wing sauce. otherwise, there is not too much flavor to them. dumplings were as good as dumplings can be. the noodles were probably my least favorite dish to the meal just because i felt that it lacked flavor and some salt. i was hoping it would satisfy my craving for zha jiang mian, but sadly it did not. since we were one of the first tables to order, our food came out really fast i would say within minutes. even when i came during a busier time before, the food would never take long to come out. i really enjoyed this because, on both occasions, i was starving so was glad to receive my food quickly. they do give you a fortune cookie at the end. however, it does not come in a plastic bag like most do, which makes me kind of skeptical about how clean it is. i do not know whether or not they used tongs or something to pick them up, or if they just used their hands to put it on the check holder. i wish they would have bought packaged cookies to serve to their guests just due to sanitation reasons. i will definitely be coming back to this place for the fried chicken time and time again. might try some different noodles though. will keep you updated!"
346,,Mikayla M.,1117,3.0,6/24/2018,"whenever i pass by this restaurant, there is always a line. i've also heard about their chicken wings that are beyond amazing so finally got to try this place. overall, i enjoyed the food but it did not meet the expectation that i had walking in from what others were mentioning. ordered original dry fried chicken, pork dumplings , and beef fried rice."
347,,Stacy A.,1117,4.0,6/18/2018,"yelp challenge must try place in sf! the wet & dry wings are both really delicious!!! they are filled with flavor and they are pretty filling too. we got the pork dumplings and i fell. in. love. soooo good, better than din tai fung!! cons usually a wait and super packed so come early! they also charged us for rice when we did not order or get any. but i confronted them about it and they took it off right away."
348,,Marissa P.,1117,5.0,6/3/2018,"wow, now i know why there is always a line for this place! i know i'm late to the hype, but i could never get here early enough to avoid the ridiculous wait or find parking. so, i was excited when my cousins decided to meet here early for lunch. we planned to get to the restaurant before they opened at am and we did it! that is pretty surprising since we all run on filipino time and we were coming from different areas ssf, san leandro and salinas monterey. parking was hell, but we were lucky enough to find parking in the nearby neighborhood. there was already a long line at am but we were able to get seated as soon as the doors opened. we ordered the popular dry chicken wings yaaaaasss, believe the hype! my friend had let me try her leftovers before and it was so good but having it fresh was just amazing! the crispy chicken tossed in garlic, ginger and chili flakes was worth every bite! garlic flavored eggplant dry fried beef pork dumplings dry sauteed stringbeans house fried rice all was delicious, but the star of the meal was the dry chicken wings! our bill was about for people and we had enough food plus some leftovers. you cannot beat that! there were no issues with the service and not a long wait for the food. will i be back heck yeah! already planning on it!"
349,,Norman S.,1117,2.0,6/2/2018,"sure, the wings are great. thousands of reviews have told you that. but everything else is pretty forgettable. the zhajiang noodles seem just ok. i'm sure you can find better options within a few blocks. the pork dumplings are bland. soy sauce, vinegar and ginger cannot save them. the string beans are fine. but let us be honest, it is hard to screw up string beans. there is nothing much else to say since everything except the chicken wings were not memorable. if you want their wings, just get takeout and save yourself from the awful, hourlong wait and mediocre service."
350,,Ryan F.,1117,3.0,5/30/2018,"i have a huge love hate relationship with san tungs. the food is definitely good and even has the traditional chinese vibe with a diverse crowd of locals and travelers eating here. unfortunately, that usually results in a long line that takes a while to get seated and often after being seated another minutes before a server noticed you. i should note though, san tungs is a fairly well oiled machine given how few staff they had on the floor. i would not last more than an hour doing the work they do where they rotate around between service, cleaning and hosting. i have a lot of respect for the work they do so this review takes that effort into account. as mentioned earlier, service is a little slow so it took roughly minutes after being seated to finally be able to order. once ordered, the food flowed out from the kitchen quite quickly. however, my group ordered a set of steamed potstickers and fried potstickers togo after deciding we were still hungry. our server told us the wait would be minutes but we agreed. once the potstickers arrived, it made the wait just a blip in our memory. despite not being highly sought after on yelp, i highly recommend the steamed potstickers. they had this slightly chewier texture in comparison to the dumplings we ordered. the skin of the dough was more elastic than the dumplings and held the heat of the filling better. truthfully, it was kind of bit similar to the pork dumplings as the filling was the same but the texture of the elastic potsticker skin really made the juicy filling shine better. besides the potstickers, their well known dry chicken was good as usual. it felt as the wings were a bit smaller this time around but all of that was forgotten upon the first bite. one thing that san tungs does so much better than other places for fried chicken is how they seal the moisture of the chicken within the wings while still having a crunchy skin exterior. after finally eating our fill, we asked for the check and paid. as i've said earlier in my review, this place was understaffed for the sheer volume of customers. well for my group, the server forgot our take out order despite ordering it alongside steamed potstickers. since it was already paid for, we looked like idiots waiting at the table after finishing eating. i would hope they can add more staff in the future so they are not overworked but it was not a great experience for a meal to be pulled back another minutes since they forgot to make the fried potstickers. ultimately, this place has great food but their service can improve mostly from having more staff on the floor. my review is mostly a reflection of the food and seeing how hard their staff was working but other patrons were visibly upset at missing orders and long periods between service. tl dr food was great as always but service was mediocre at best. i would also recommend a hidden gem, steamed potstickers over their dumplings ."
351,,P. A.,1117,5.0,5/28/2018,"there is something incredibly charming about a semi dumpy chinese restaurant in a nondescript part of town that draws a line before it even opens. got here minutes before the doors opened am on a holiday , and it filled up within five minutes of opening. there was a good ratio of tourists to locals. we got the chicken wings, pork dumplings , and green beans and enjoyed all three. the green beans were sweeter than other places. chicken wings were crispy, sweet, and not spicy although there is chili paste if you want to add a kick . other tables had noodles and bok choy. if you are in the area, the th st tiled steps are about min away uphill from the restaurant and worth checking out. especially the lower portion has a great succulent garden. take an extra flight of stairs to a great overlook of the city."
352,,Amador A.,1117,5.0,5/22/2018,"wow! on a saturday night at pm the wait was hours long. you know what.it was well worth it. first you have to write you name on the easier board and wait to be called. the guy that calls names, whispers names out to listen carefully. we did not sit with others and other reviewers mentioned. eats combo fried rice, simply delicious. chicken wings, also delicious. the menu stated the wings were spicy. however far from spicy and a more sweet. a def must! pork dumplings were also very good. living in ny give me many options for chinese food so i was hesitance trying chinese food anywhere else. i'm glad my friend recommended this restaurant to me. if i am ever in san francisco again i will be visiting san tung."
353,,Alice H.,1117,4.0,4/29/2018,"went there for their dry fried chicken wings. also ordered pork dumplings , beef with black mushrooms, and chicken fried rice. as usual food was good and service was quick. there was a line even before they opened at ."
354,,Ly L.,1117,3.0,3/25/2018,"ordered the black bean sauce noodle # , dried sauteed string beans # , pork dumplings # and original dry fried chicken # . the wait for a table was about mins for table of . reasons why i rated a three stars is customer service was not that great and food was not that great. the black bean sauce noodle has shrimp, beef, and calamari over black bean sauce in a noodle. the sauce could be better. was not too impressed by it. kind of plain to me. the pork dumpling would have been better if there was a good special sauce to dip in. i would recommend the dry fried chicken. this is something i would definitely come back for. it is extra hot when it comes out so be careful eating it. the sauce for this chicken is amazing! i would eat it with rice in the future lastly, the dried sauteed string beans. it is pretty typical to get at any chinese restaurant. i still enjoyed it. overall, i give a three stars because i was not impressed with the popular orders. i probably would not come back to eat."
355,,Selina H.,1117,5.0,3/20/2018,"wow this place definitely lives up to the hype!! came from la to try their dry fried chicken wings and i was not disappointed. we ordered the chicken wings, black bean noodles, sauteed dry string beans, potstickers, and steamed pork dumplings . the dishes that stood out to me the most were the chicken wings and the string beans. the sauce for the wings is super unique and it is so addicting. i also wish they had black vinegar, but they only had white vinegar so i did not really like the sauce i made for my dumplings . the line can be pretty long, but it actually goes by pretty fast so do not be intimidated. it is worth the wait! i really wish they had a location in la "
356,,Amanda C.,1117,4.0,3/5/2018,"surprised i never reviewed this spot, but i love coming here for their chicken wings! the sauce is so amazing, so make sure you order the string beans too because it is made with the same sauce. they may not have the best service here, but the wings are worth it! i also typically order their pork dumplings and the black bean noodles. even ordering the wings togo is worth it. they opened a second store next door since the lines for this was always crazy, however the first one always tastes better!"
357,,Connie W.,1117,3.0,2/4/2018,"why do i not agree with the popular vote i do not understand why their dry fried chicken is so popular. first of all, wings are not dry, but instead drenched with a sugar glaze. the sauce is so sweet it tasted like the americanized chinese dish called orange chicken. however, the crispy skin is the redeeming feature making it good enough. also ordered the black bean noodles, pork dumplings , seafood soup, and sauteed green bean. all these were upto par."
358,,Kevin N.,1117,3.0,1/20/2018,"i do not get it, maybe i'm blessed by living in southern california specifically the but i do not get the lines and the hype for san tung. do not me. lined up at pm before they opened with people in front of us already. minutes pass and rolls around and line grows by . doors open, everyone floods in, and they surprisingly have space to seat almost everyone that waited with us before . order for chicken wings pieces . x decent, spicy or no spicy, good sauce, very sticky, good but nothing mind blowing that justifies the insane lines. pork dumplings x decent nothing special vegetable dumplings x decent nothing special sauteed string beans . x standard overall sure go try it, make sure to get there before they open or suffer and wait in line. try their chicken wings because they are highly rated and then write a review and me if i'm wrong. standard meal, standard sf pricing, long waits."
359,,Guest U.,1117,4.0,1/2/2018,"been here on and off for years. even before yelp be came famous. as usual the line at pm was out the door. the service was as good as it can with a packed house. we ordered the dried fried chicken, green beans, and pork dumplings . all was good and flavorful. i personally liked the dumplings , but the rest of the group said the fried chicken was the best. i think it is a win win no matter what you order. that is if you get a seat. our party waited more than mins for a seat."
360,,Sherry Y.,1117,3.0,10/17/2018,"chicken wings were alright. definitely suggest to order it with the sauce but if you order it dry, you can ask for the sauce on the side. the chicken wings were nicely fried. if you plan on taking togo or in case of leftovers, order the sauce on the side. i would only order the chicken wings as the few noodle and dumplings potstickers were meh."
361,,S K.,1117,5.0,9/27/2018,"this is my absolute favorite chinese restaurant in the city and i'm born n raised. i love the dried fried garlic chicken wings potstickers noodles garlic green beans so yum! food is fresh and lines can be quite long but most def worth the wait! my whole family loves this place, and those who have not tried should go !!!!"
362,,Julia S.,1117,5.0,9/14/2018,"after reading the reviews, i was expecting a very long wait for lunch. however, when i got there around pm on a friday, i only had to wait a couple minutes before i was seated! the whole restaurant was packed, but the workers were very efficient in cleaning tables and seating the next people on the waitlist. my table got the original dry fried chicken wings, black bean sauce noodles, and potstickers . we came in very hungry, but only ended up finishing the chicken wings and a few potstickers . i personally did not think the noodles and potstickers were anything special, but the fried chicken is something else. i had heard great things about it, and it did not disappoint! i loved the flavor of the sightly spicy coating, and the crunchiness of the skin with the tenderness inside. i would definitely come by again to order more of those!"
363,,Victor S.,1117,1.0,8/28/2018,"i love all the food wings, pot stickers, noods , but service is bad which they get away with because of the popularity. we get there with three parties ahead of us on the board. the host seats three other parties who come in after us.i then have to just ask for a table because the whiteboard system does not really work. that was min which is not horrible.we wait for min for a server. tables that came in after us already have food on the table. put in orders of wings and order of pot stickers. min later we get order of wings. min later a waiter comes over and drops off the check. i ask where the rest of the food is and he tells me what i ordered and then i have to point out we did not get pot stickers either. at this point all the tables have turned over with new guests. we get the rest of the initial order in the next min and they said they meant to bring it at different times. hours to have delicious wings and awesome potstickers ."
364,,Laura S.,1117,5.0,8/22/2018,"i think this place is absolutely worth the hype. all of my friends have been telling me to try it out and i'm so glad that i took my parents there when they are visiting. the open at pm for dinner and there is a line starting around . some people who came before still had to wait so get there early or expect to wait longer. the place quickly fills up and is not the best place for a romantic date, but if you are looking for good food, definitely hit it. we got the famous fried chicken wings must have, so good, the honey walnut prawns fried perfectly, so crisp and yummy with the right amount of mayo and fantastic walnuts. we also ordered their black bean noodles and eggplant. i'm not a big fan of the other two dishes, but just their chicken wings and honey walnut prawn will keep me coming back. i've noticed some people it is chinese food. just want to clarify that it is not authentic food. we do not eat dry fried chicken wings or prawns with mayo lol . but it is sooooo delicious! i have not tried san tung but heard they share the same chef except that they do not have dumplings or potstickers . will definitely try the other one out and come back with an update."
